E866C4	Diamanti
E86819	HUAWEI TECHNOLOGIES CO.
E868B1	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
E868E7	Espressif
E86A64	LCFC(Hefei) Electronics Technology
E86BEA	Espressif
E86CC7	IEEE Registration Authority
E86CDA	Supercomputers and Neurocomputers Research Cente
E86D16	Elmec Elettronica SRL
E86D52	Commscope
E86D54	Digit Mobile
E86D65	AUDIO MOBIL Elektronik
E86D6E	voestalpine Signaling UK
E86DCB	Samsung Electronics Co.
E86DE9	HUAWEI TECHNOLOGIES CO.
E86E3A	Sony Interactive Entertainment
E86E3E	Sichuan Tianyi Comheart Telecom Co.
E86E44	zte
E86EAD	Guangzhou Gizwits loT Technology Co.
E86F38	CHONGQING FUGUI ELECTRONICS CO.
E86FF2	Actiontec Electronics
E87072	Hangzhou BroadLink Technology Co.
E8718D	Elsys Equipamentos Eletronicos Ltda
E874C7	Sentinhealth
E874E6	ADB Broadband Italia
E8757F	FIRS Technologies(Shenzhen)
E87640	SKY UK
E87829	IEEE Registration Authority
E87865	Apple
E878A1	BEOVIEW INTERCOM DOO
E878EE	New H3C Technologies
E879A3	Cisco Systems
E87AF3	S5 Tech S.r.l.
E87E1C	HUAWEI TECHNOLOGIES CO.
E87EEF	Xiaomi Communications Co
E87F6B	Samsung Electronics Co.
E87F95	Apple
E8802E	Apple
E88088	LCFC(Hefei) Electronics Technology
E880D8	GNTEK Electronics Co.
E880E7	Huawei Device
E88152	Apple
E88175	zte
E881AB	Beijing Sankuai Online Technology Co.
E8825B	Commscope
E884A5	Intel Corporate
E884C6	HUAWEI TECHNOLOGIES CO.
E8854B	Apple
E886CF	Nokia
E887A3	Loxley Public Company
E88843	Xiaomi Communications Co
E8886C	Shenzhen SC Technologies Co.
E8892C	Commscope
E88D28	Apple
E88DA6	Quectel Wireless Solutions Co.
E88DF5	ZNYX Networks
E88E60	NSD
E88F16	Skullcandy
E88F6F	TCT mobile
E88F8E	Hoags Technologies India Private
E88FC4	MOBIWIRE MOBILES(NINGBO) CO.
E8910F	Fiberhome Telecommunication Technologies Co.
E89120	Motorola Mobility LLC, a Lenovo
E89218	Arcontia International AB
E892A4	LG Electronics (Mobile Communications)
E89309	Samsung Electronics Co.
E89363	Nokia
E893F3	Graphiant
E8944C	Cogent Healthcare Systems
E894F6	TP-LINK TECHNOLOGIES CO.
E89505	Shenzhen MiaoMing Intelligent Technology Co.
E89526	Luxshare Precision Industry
E89606	testo Instruments (Shenzhen)
E89744	LCFC(Hefei) Electronics Technology
E8979A	Quectel Wireless Solutions Co.
E897B8	Chiun Mai Communication System
E89847	Xiaomi Communications Co
E8986D	Palo Alto Networks
E898C2	ZETLAB
E898EE	Apple
E8995A	PiiGAB, Processinformation i Goteborg AB
E899C4	HTC
E89A8F	Quanta Computer
E89AFF	Fujian LANDI Commercial Equipment Co.
E89C25	ASUSTek COMPUTER
E89D87	Toshiba
E89E0C	MAX8USA DISTRIBUTORS
E89E13	CRESYN
E89E49	Mellanox Technologies
E89EB4	Hon Hai Precision Ind. Co.
E89F39	Nokia
E89F6D	Espressif
E89F80	Belkin International
E89FEC	CHENGDU KT ELECTRONIC HI-TECH CO.
E8A0CD	Nintendo Co.
E8A0ED	Hangzhou Hikvision Digital Technology Co.
E8A1F8	zte
E8A245	Juniper Networks
E8A34E	HUAWEI TECHNOLOGIES CO.
E8A364	Signal Path International / Peachtree Audio
E8A4C1	Deep Sea Electronics
E8A55A	Juniper Networks
E8A660	HUAWEI TECHNOLOGIES CO.
E8A6CA	Huawei Device
E8A72F	Microsoft
E8A730	Apple
E8A788	XIAMEN LEELEN TECHNOLOGY
E8A7F2	sTraffic
E8A848	Wacom Co.
E8A927	LEAR
E8AACB	Samsung Electronics Co.
E8ABF3	HUAWEI TECHNOLOGIES CO.
E8ABFA	Shenzhen Reecam Tech.
E8AC23	HUAWEI TECHNOLOGIES CO.
E8AC7E	TERAHOP PTE.
E8ACAD	zte
E8ADA6	Sagemcom Broadband SAS
E8AEC5	Arista Networks
E8B0C5	Intel Corporate
E8B1FC	Intel Corporate
E8B265	Dell
E8B2AC	Apple
E8B2FE	HUMAX
E8B3EE	Pixelent
E8B3EF	Fiberhome Telecommunication Technologies Co.
E8B470	IEEE Registration Authority
E8B4AE	Shenzhen C&D Electronics Co.
E8B4C8	Samsung Electronics Co.
E8B527	Phyplus Technology (Shanghai)
E8B541	zte
E8B5D0	Dell
E8B6C2	Juniper Networks
E8B722	GreenTrol Automation
E8B723	Shenzhen Vatilon Electronics Co.
E8B748	Cisco Systems
E8B853	GSD VIET NAM TECHNOLOGY COMPANY
E8BA17	Beijing Xiaomi Mobile Software
E8BA70	Cisco Systems
E8BAE2	Xplora Technologies AS
E8BB3D	Sino Prime-Tech
E8BBA8	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
E8BCE4	Cisco Systems
E8BDD1	HUAWEI TECHNOLOGIES CO.
E8BE81	Sagemcom Broadband SAS
E8BFB8	Intel Corporate
E8BFDB	Inodesign Group
E8BFE1	Intel Corporate
E8C1B8	Nanjing Bangzhong Electronic Commerce
E8C1D7	Philips
E8C1E8	Shenzhen Xiao Bi En Culture Education Technology
E8C229	H-Displays (MSC) Bhd
E8C2DD	Infinix mobility
E8C320	Austco Marketing & Service (USA)
E8C386	Apple
E8C3C5	Huawei Device
E8C417	Fiberhome Telecommunication Technologies Co.
E8C57A	Ufispace
E8C6E6	CHANGHONG (HONGKONG) TRADING
E8C74F	Liteon Technology
E8C7CF	WNC
E8C829	Intel Corporate
E8C913	Samsung Electronics Co.
E8CA50	Bouffalo Lab (Nanjing)
E8CAC8	Hui Zhou Gaoshengda Technology Co.
E8CBA1	Nokia
E8CBED	Chipsea Technologies(Shenzhen)
E8CBF5	Ezurio
E8CC18	D-Link International
E8CC32	Micronet
E8CC8C	Chengdu Jiarui Hualian Communication Technology
E8CD15	Vantiva USA
E8CD2D	HUAWEI TECHNOLOGIES CO.
E8CE06	SkyHawke Technologies
E8CF83	Dell
E8D03C	Shenzhen Jingxun Software Telecommunication Tech
E8D099	Fiberhome Telecommunication Technologies Co.
E8D0B9	Taicang T&W Electronics
E8D0FA	MKS Instruments Deutschland
E8D0FC	Liteon Technology
E8D11B	ASKEY COMPUTER
E8D2FF	Sagemcom Broadband SAS
E8D322	Cisco Systems
E8D3EB	eero
E8D483	ULTIMATE Europe Transportation Equipment
E8D4E0	Beijing BenyWave Technology
E8D52B	Google
E8D765	HUAWEI TECHNOLOGIES CO.
E8D775	HUAWEI TECHNOLOGIES CO.
E8D819	AzureWave Technology
E8D87E	Amazon Technologies
E8D8D1	HP
E8DA00	Kivo Technology
E8DA20	Nintendo Co.
E8DA3E	Huawei Device
E8DA96	Zhuhai Tianrui Electrical Power Tech.
E8DAAA	VideoHome Technology
E8DB84	Espressif
E8DC6C	Cisco Systems
E8DE00	ChongQing GuanFang Technology Co.
E8DE27	TP-LINK TECHNOLOGIES CO.
E8DE8E	Integrated Device Technology (Malaysia) Sdn. Bhd
E8DED6	Intrising Networks
E8DEFB	MESOTIC SAS
E8DF24	OHSUNG
E8DF70	AVM Audiovisuelles Marketing und Computersysteme
E8DFF2	PRF
E8E07E	Silicon Laboratories
E8E08F	GRAVOTECH MARKING SAS
E8E0B7	Toshiba
E8E1E1	Gemtek Technology
E8E1E2	Energotest
E8E49D	Nexthop Systems
E8E5D6	Samsung Electronics Co.
E8E609	Chongqing Zhouhai intelligent technology
E8E732	Alcatel-Lucent Enterprise
E8E770	Warp9 Tech Design
E8E776	Shenzhen Kootion Technology
E8E7C3	zte
E8E875	iS5 Communications
E8E8B7	Murata Manufacturing
E8E98E	SOLAR controls s.r.o.
E8EA34	HUAWEI TECHNOLOGIES CO.
E8EA4D	HUAWEI TECHNOLOGIES CO.
E8EA6A	StarTech.com
E8EA7C	Shenzhen Amazwear Holdings
E8EADA	Denkovi Assembly Electronics
E8EAFA	Qingdao Haier Technology Co.
E8EB11	Texas Instruments
E8EB1B	Microchip Technology
E8EB34	Cisco Systems
E8EBD3	Mellanox Technologies
E8EBDD	Guangzhou Qingying Acoustics Technology
E8ECA3	Dongguan Liesheng Electronic Co.
E8ED05	Commscope
E8EDD6	Fortinet
E8EDF3	Cisco Systems
E8EECC	Fantasia Trading
E8EF05	MIND TECH INTERNATIONAL
E8EF22	Siemens Numerical Control Ltd., Nanjing
E8EF89	OPMEX Tech.
E8F085	HUAWEI TECHNOLOGIES CO.
E8F094	GD Midea Air-Conditioning Equipment Co.
E8F0A4	Antonios A. Chariton
E8F1B0	Sagemcom Broadband SAS
E8F226	MILLSON CUSTOM SOLUTIONS
E8F2E2	LG Innotek
E8F2E3	Starcor Beijing Co.
E8F375	Nokia
E8F408	Intel Corporate
E8F494	AltoBeam
E8F60A	Espressif
E8F654	HUAWEI TECHNOLOGIES CO.
E8F673	Microsoft
E8F674	Jiang Su Fulian Communication Technology Co.
E8F6D7	IEEE Registration Authority
E8F724	Hewlett Packard Enterprise
E8F72F	HUAWEI TECHNOLOGIES CO.
E8F791	Xiaomi Communications Co
E8F8D0	Nokia Shanghai Bell
E8F928	ENGINKO SRL
E8F9D4	HUAWEI TECHNOLOGIES CO.
E8FA23	Huawei Device
E8FAF7	Guangdong Uniteddata Holding Group
E8FB1C	AzureWave Technology
E8FBE9	Apple
E8FC5F	Ruckus Wireless
E8FC60	ELCOM Innovations Private
E8FCAF	NETGEAR
E8FD35	Huawei Device
E8FD72	SHANGHAI LINGUO TECHNOLOGY
E8FD90	Turbostor
E8FDE8	CeLa Link
E8FDF8	Shanghai High-Flying Electronics Technology
E8FF1E	IEEE Registration Authority
E8FF98	Huawei Device
E8FFF4	Apple
EC0133	TRINUS SYSTEMS
EC01D5	Cisco Systems
EC01E2	FOXCONN INTERCONNECT
EC01EE	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
EC0273	Hewlett Packard Enterprise
EC0441	ShenZhen TIGO Semiconductor
EC0482	STL Systems AG
EC086B	TP-LINK TECHNOLOGIES CO.
EC08E5	Motorola Mobility LLC, a Lenovo
EC09C9	Texas Instruments
EC0BAE	Hangzhou BroadLink Technology Co.
EC0C96	Nokia
EC0D51	Apple
EC0D9A	Mellanox Technologies
EC0DE4	Amazon Technologies
EC0EC4	Hon Hai Precision Ind. Co.
EC0ED6	ITECH INSTRUMENTS SAS
EC1055	Beijing Xiaomi Electronics Co.
EC107B	Samsung Electronics Co.
EC1120	FloDesign Wind Turbine
EC1127	Texas Instruments
EC13B2	Netonix
EC13DB	Juniper Networks
EC14F6	BioControl AS
EC153D	Beijing Yaxunhongda Technology
EC172F	TP-LINK TECHNOLOGIES CO.
EC1766	Research Centre Module
EC192E	Cisco Systems
EC1A02	HUAWEI TECHNOLOGIES CO.
EC1A59	Belkin International
EC1AC3	Ugreen Group
EC1B5F	Hewlett Packard Enterprise
EC1BBD	Silicon Laboratories
EC1BCF	Brain Technologies
EC1BFA	EM Microelectronic
EC1C5D	Siemens AG
EC1D53	HUAWEI TECHNOLOGIES CO.
EC1D7F	zte
EC1D8B	Cisco Systems
EC1D9E	Quectel Wireless Solutions Co.
EC1DA9	YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.
EC1F72	SAMSUNG ELECTRO-MECHANICS(THAILAND)
EC2125	Toshiba
EC2150	vivo Mobile Communication
EC219F	VidaBox
EC21E5	Toshiba
EC2257	JiangSu NanJing University Electronic Informatio
EC2280	D-Link International
EC233D	HUAWEI TECHNOLOGIES CO.
EC2368	IntelliVoice Co.
EC237B	zte
EC24B8	Texas Instruments
EC2651	Apple
EC26CA	TP-LINK TECHNOLOGIES CO.
EC26FB	TECC CO.
EC28D3	Apple
EC2A72	Dell
EC2AF0	Ypsomed AG
EC2BEB	Amazon Technologies
EC2C0D	Apple
EC2C11	CWD INNOVATION
EC2C49	NakaoLab, The University of Tokyo
EC2C73	Apple
EC2CE2	Apple
EC2E4E	HITACHI-LG DATA STORAGE
EC2E98	AzureWave Technology
EC2F20	HYUNDAI WIA
EC2F90	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
EC308E	Lierda Science & Technology Group
EC3091	Cisco Systems
EC30B3	Xiaomi Communications Co
EC30DD	eero
EC3111	Sichuan AI-Link Technology
EC314A	Chengdu Quanjing Intelligent Technology Co.
EC315F	Amazon Technologies
EC316D	Hansgrohe
EC34E2	Yasmina Labs Trading FZE
EC3532	Tactrix
EC354D	Wingtech Mobile Communications Co.
EC3586	Apple
EC363F	Markov
EC3873	Juniper Networks
EC388F	HUAWEI TECHNOLOGIES CO.
EC3A52	Huawei Device
EC3A56	AzureWave Technology
EC3BAF	EM Microelectronic
EC3BF0	NovelSat
EC3C5A	SHEN ZHEN HENG SHENG HUI DIGITAL TECHNOLOGY CO.
EC3C88	MCNEX Co.
EC3CBB	Huawei Device
EC3DFD	SHENZHEN BILIAN ELECTRONIC CO.，
EC3E09	PERFORMANCE DESIGNED PRODUCTS
EC3EB3	Zyxel Communications
EC3EF7	Juniper Networks
EC3F05	Institute 706, The Second Academy China Aerospac
EC4118	XIAOMI Electronics,CO.
EC41CA	Shenzhen TecAnswer Technology co.
EC41F9	Shenzhen iComm Semiconductor CO.
EC4269	HMD Global Oy
EC42B4	ADC
EC42CC	Apple
EC42F0	ADL Embedded Solutions
EC438B	YAPTV
EC43E6	AWCER
EC43F6	Zyxel Communications
EC4476	Cisco Systems
EC462C	Infinix mobility
EC4644	TTK SAS
EC4654	Apple
EC4670	Meinberg Funkuhren GmbH & Co. KG
EC4684	Microsoft
EC470C	Universal Electronics
EC473C	Redwire
EC4993	Qihan Technology
EC4C4D	ZAO NPK RoTeK
EC4C8C	Intel Corporate
EC4D3E	Beijing Xiaomi Mobile Software
EC4D47	HUAWEI TECHNOLOGIES CO.
EC4F82	Calix
EC50A6	Sagemcom Broadband SAS
EC50AA	Hewlett Packard Enterprise
EC51BC	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
EC52DC	WORLD MEDIA AND TECHNOLOGY
EC536F	HUAWEI TECHNOLOGIES CO.
EC5382	Honor Device
EC542E	Shanghai XiMei Electronic Technology
EC551C	HUAWEI TECHNOLOGIES CO.
EC554D	Private
EC55F9	Hon Hai Precision Ind. Co.
EC5623	HUAWEI TECHNOLOGIES CO.
EC570D	AFE
EC5865	Shenzhen Xinguodu Technology
EC58EA	Ruckus Wireless
EC59E7	Microsoft
EC5A31	BUFFALO.
EC5A86	Yulong Computer Telecommunication Scientific (Sh
EC5AA3	Huawei Device
EC5B71	Inventec(Chongqing)
EC5B73	Advanced & Wise Technology
EC5BCD	IEEE Registration Authority
EC5C68	CHONGQING FUGUI ELECTRONICS CO.
EC5C69	MITSUBISHI HEAVY INDUSTRIES MECHATRONICS SYSTEMS
EC5C84	Murata Manufacturing
EC5F23	Qinghai Kimascend Electronics Technology
EC6073	TP-LINK TECHNOLOGIES CO.
EC60E0	AVI-ON LABS
EC6260	Espressif
EC6264	Global411 Internet Services
EC63D7	Intel Corporate
EC63E5	ePBoard Design
EC63ED	Hyundai Autoever
EC6488	Honor Device
EC64C9	Espressif
EC64E7	MOCACARE
EC656E	The Things Industries B.V.
EC65CC	Panasonic Automotive Systems Company of America
EC6652	Info Fiber Solutions Pvt
EC66D1	B&W Group
EC6794	Hewlett Packard Enterprise
EC6881	Palo Alto Networks
EC6C9A	Arcadyan
EC6C9F	Chengdu Volans Technology CO.
EC6CB5	zte
EC6E79	InHand Networks
EC6F0B	FADU
EC6FF9	Pioseed Technology(Chengdu)Co.
EC7097	Commscope
EC715E	Freefly Systems
EC71DB	Reolink Innovation
EC725B	zte
EC72F7	DJI BAIWANG TECHNOLOGY CO
EC7359	Shenzhen Cloudsky Technologies
EC7379	Apple
EC73F6	Sichuan AI-Link Technology
EC7427	eero
EC748C	Sony Interactive Entertainment
EC74BA	Hirschmann Automation and Control
EC74CD	IEEE Registration Authority
EC74D7	Grandstream Networks
EC750C	TP-Link Systems
EC753E	HUAWEI TECHNOLOGIES CO.
EC75ED	Citrix Systems
EC7949	FUJITSU
EC79C0	zte
EC79F2	Startel
EC7C2C	HUAWEI TECHNOLOGIES CO.
EC7C5C	Juniper Networks
EC7C74	Justone Technologies
EC7CB6	Samsung Electronics Co.
EC7CBA	Hewlett Packard Enterprise
EC7D11	vivo Mobile Communication
EC7D9D	CPI
EC7E91	ITEL MOBILE
EC7FC6	ECCEL CORPORATION SAS
EC8009	NovaSparks
EC8150	Apple
EC8152	HUAWEI TECHNOLOGIES CO.
EC8193	Logitech
EC819C	HUAWEI TECHNOLOGIES CO.
EC8263	zte
EC8350	Microsoft
EC836C	RM Tech
EC83B7	PUWELL CLOUD TECH
EC83D5	GIRD Systems
EC8439	Private
EC84B4	CIG SHANGHAI CO
EC852F	Apple
EC86C4	Mellanox Technologies
EC888F	TP-LINK TECHNOLOGIES CO.
EC8892	Motorola Mobility LLC, a Lenovo
EC8914	HUAWEI TECHNOLOGIES CO.
EC89F5	Lenovo Mobile Communication Technology
EC8A48	Arista Networks
EC8A4C	zte
EC8AC4	Amazon Technologies
EC8AC7	Fiberhome Telecommunication Technologies Co.
EC8C9A	HUAWEI TECHNOLOGIES CO.
EC8CA2	Ruckus Wireless
EC8E12	Nokia
EC8E77	Intel Corporate
EC8EAD	DLX
EC8EAE	Nagravision SA
EC8EB5	Hewlett Packard
EC8F72	Barrot Technology Co.
EC90C1	Samsung Electronics Co.
EC9161	CLOUD NETWORK TECHNOLOGY SINGAPORE PTE.
EC9233	Eddyfi NDT
EC9327	MEMMERT GmbH + Co. KG
EC9365	Mapper.ai
EC937D	Vantiva USA
EC93ED	DDoS-Guard
EC9468	META SYSTEM SPA
EC94CB	Espressif
EC94D5	Juniper Networks
EC9681	2276427 Ontario
EC96BF	Kontron eSystems
EC97A2	Apple
EC97B2	SUMEC Machinery & Electric Co.
EC97E0	Hangzhou Ezviz Software Co.
EC986C	Lufft Mess- und Regeltechnik
EC98C1	Beijing Risbo Network Technology Co.
EC9A0C	IEEE Registration Authority
EC9A34	Texas Instruments
EC9A74	Hewlett Packard
EC9B2D	China Mobile Group Device Co.
EC9B5B	Nokia
EC9B75	Roku
EC9B8B	Hewlett Packard Enterprise
EC9BF3	SAMSUNG ELECTRO-MECHANICS(THAILAND)
EC9C32	Sichuan AI-Link Technology
EC9E68	Anhui Taoyun Technology
EC9ECD	Artesyn Embedded
EC9EEA	Xtra Technology
EC9F0D	IEEE Registration Authority
ECA138	Amazon Technologies
ECA1CC	Cisco Systems
ECA1D1	HUAWEI TECHNOLOGIES CO.
ECA29B	Kemppi Oy
ECA2A0	Taicang T&W Electronics
ECA5DE	ONYX WIFI
ECA62F	HUAWEI TECHNOLOGIES CO.
ECA78D	Cisco Systems
ECA7AD	Barrot Technology Co.
ECA7B1	IEEE Registration Authority
ECA81F	Vantiva USA
ECA86B	Elitegroup Computer Systems Co.
ECA907	Apple
ECA940	Commscope
ECA971	Hangzhou Hikvision Digital Technology Co.
ECA9FA	GUANGDONG GENIUS TECHNOLOGY
ECAA25	Samsung Electronics Co.
ECAA8F	HUAWEI TECHNOLOGIES CO.
ECAAA0	PEGATRON
ECAB3E	ESSYS
ECADB8	Apple
ECADE0	D-Link International
ECAF97	GIT
ECAFF9	Hailo Technologies
ECB0D2	EM Microelectronic
ECB0E1	Ciena
ECB106	Acuro Networks
ECB1D7	Hewlett Packard
ECB1E0	Eltex Enterprise
ECB293	Hewlett Packard Enterprise
ECB313	SHENZHEN GONGJIN ELECTRONICS CO.,LT
ECB4E8	Wistron Mexico SA de CV
ECB50A	Quectel Wireless Solutions Co.
ECB541	SHINANO E and E Co.
ECB550	Samsung Electronics Co.
ECB5AF	RayService a.s.
ECB5FA	Philips Lighting BV
ECB870	Beijing Heweinet Technology Co.
ECB878	Huawei Device
ECB907	CloudGenix
ECB931	TP-Link Systems
ECB970	Ruijie Networks Co.
ECB9A5	Huawei Device
ECBAFE	GIROPTIC
ECBB78	Cisco Systems
ECBBAE	Digivoice Tecnologia em Eletronica Ltda
ECBD09	FUSION Electronics
ECBD1D	Cisco Systems
ECBE5F	Vestel Elektronik San ve Tic. A.S.
ECBEDD	Sagemcom Broadband SAS
ECBFD0	Texas Instruments
ECC018	Cisco Systems
ECC01B	HUAWEI TECHNOLOGIES CO.
ECC06A	PowerChord Group
ECC07A	Ezurio
ECC1AB	Guangzhou Shiyuan Electronic Technology Company
ECC302	HUMAX
ECC342	zte
ECC38A	Accuenergy (CANADA)
ECC3B0	zte
ECC40D	Nintendo Co.
ECC57F	Suzhou Pairlink Network
ECC5D2	Huawei Device
ECC882	Cisco Systems
ECC89C	Hangzhou Hikvision Digital Technology Co.
ECC9FF	Espressif
ECCB30	HUAWEI TECHNOLOGIES CO.
ECCD4C	New H3C Technologies
ECCD6D	Allied Telesis
ECCE13	Cisco Systems
ECCED7	Apple
ECCF70	FUJIAN STAR-NET COMMUNICATION CO.
ECD00E	MiraeRecognition
ECD040	GEA Farm Technologies
ECD09F	Xiaomi Communications Co
ECD19A	Zhuhai Liming Industries
ECD68A	Shenzhen JMicron Intelligent Technology Developm
ECD909	ALPSALPINE CO,.
ECD925	RAMI
ECD950	IRT SA
ECD9D1	Shenzhen TG-NET Botone Technology Co.
ECDA3B	Espressif
ECDA59	New H3C Technologies
ECDB86	API-K
ECDCAA	Apple
ECDD24	Cisco Systems
ECDE3D	Lamprey Networks
ECDF3A	vivo Mobile Communication
ECDFC9	Hangzhou Microimage Software
ECE09B	Samsung Electronics Co.
ECE154	Beijing Unisound Information Technology Co.
ECE1A9	Cisco Systems
ECE2FD	SKG Electric Group(Thailand)
ECE334	Espressif
ECE512	tado
ECE555	Hirschmann Automation
ECE61D	Huawei Device
ECE660	Qingdao Hisense Communications Co.
ECE6A2	Fiberhome Telecommunication Technologies Co.
ECE744	Omntec mfg.
ECE78E	AsiaTelco Technologies Co.
ECE7A7	Intel Corporate
ECE7C2	China Mobile Group Device Co.
ECE90B	SISTEMA SOLUCOES ELETRONICAS LTDA - EASYTECH
ECE915	STI
ECE9D2	Apple
ECE9F5	HUAWEI TECHNOLOGIES CO.
ECE9F8	Guang Zhou TRI-SUN Electronics Technology
ECEA03	DARFON LIGHTING
ECEBB8	Hewlett Packard Enterprise
ECED04	Intel Corporate
ECED73	Motorola Mobility LLC, a Lenovo
ECEED8	ZTLX Network Technology Co.
ECEF17	Sunplus Technology
ECF00E	AboCom
ECF0FE	zte
ECF22B	TECNO MOBILE
ECF236	NEOMONTANA ELECTRONICS
ECF33C	Intel Corporate
ECF342	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
ECF35B	Nokia
ECF37A	Forecr OU
ECF40C	Cisco Systems
ECF451	Arcadyan
ECF4BB	Dell
ECF64C	Silicon Laboratories
ECF6BD	SNCF MOBILITÉS
ECF72B	HD DIGITAL TECH
ECF8D0	HUAWEI TECHNOLOGIES CO.
ECF8EB	Sichuan Tianyi Comheart Telecom Co.
ECFA03	FCA
ECFA5C	Beijing Xiaomi Electronics
ECFAAA	The IMS
ECFABC	Espressif
ECFAF4	SenRa Tech Pvt.
ECFC2F	Sagemcom Broadband SAS
ECFC55	A. Eberle GmbH & Co. KG
ECFCC6	Hewlett Packard Enterprise
ECFE7E	BlueRadios
ECFF3A	Apple
F0007F	Janz - Contadores de Energia, SA
F0016E	Tianyi Telecom Terminals Company
F0022B	Chrontel
F00248	SmarteBuilding
F0038C	AzureWave Technology
F003BC	Cisco Systems
F004E1	Apple
F0051B	Samsung Electronics Co.
F00727	INTEREL BUILDING AUTOMATION
F00786	Shandong Bittel Electronics
F008D1	Espressif
F008F1	Samsung Electronics Co.
F0090D	TP-Link Systems
F00C51	zte
F00D5C	JinQianMao Technology Co.
F00DF5	ACOMA Medical Industry Co,.
F00E1D	Megafone
F00EBF	ZettaHash
F00FEC	HUAWEI TECHNOLOGIES CO.
F01090	New H3C Technologies
F010A5	Texas Instruments
F010AB	China Mobile (Hangzhou) Information Technology
F01204	IEEE Registration Authority
F013C1	Hannto Technology
F013C3	SHENZHEN FENDA TECHNOLOGY
F015A0	KyungDong One
F015B9	PlayFusion
F0161D	Espressif
F01628	Technicolor (China) Technology
F01653	YEALINK(XIAMEN) NETWORK TECHNOLOGY CO.
F0182B	LG Chem
F01898	Apple
F01AA0	Hewlett Packard Enterprise
F01B24	zte
F01B6C	vivo Mobile Communication
F01C13	LG Electronics (Mobile Communications)
F01C2D	Juniper Networks
F01D2D	Cisco Systems
F01DBC	Microsoft
F01E34	ORICO Technologies
F01EAC	Rentokil Initial
F01FAF	Dell
F01FC7	Apple
F020FF	Intel Corporate
F02178	UNIONMAN TECHNOLOGY CO.
F0219D	Cal-Comp Electronics & Communications Company
F021E0	eero
F0221D	IEEE Registration Authority
F0224E	Esan electronic co.
F02329	SHOWA DENKI CO.
F023AE	AMPAK Technology
F023B9	IEEE Registration Authority
F02405	OPUS High Technology
F02408	Talaris (Sweden) AB
F02475	Apple
F024F9	Espressif
F02572	Cisco Systems
F0258E	HUAWEI TECHNOLOGIES CO.
F025B7	SAMSUNG ELECTRO-MECHANICS(THAILAND)
F02624	WAFA TECHNOLOGIES
F0264C	Sigrist-Photometer AG
F026F8	Worldcns Co.
F0272D	Amazon Technologies
F02745	F-Secure
F02765	Murata Manufacturing
F027A0	Apple
F02929	Cisco Systems
F02A23	Creative Next Design
F02A2B	IEEE Registration Authority
F02A61	Waldo Networks
F02B18	Nanjing Jiahao Technology
F02B7C	Extreme Networks Headquarters
F02C59	Chipsea Technologies (Shenzhen) Crop.
F02E51	Casa Systems
F02F4B	Apple
F02F74	ASUSTek COMPUTER
F02F9E	Amazon Technologies
F02FA7	HUAWEI TECHNOLOGIES CO.
F02FBA	Apple
F02FD8	Bi2-Vision
F03012	AUMOVIO Autonomous Mobility Germany
F0321A	Mita-Teknik A/S
F033E5	HUAWEI TECHNOLOGIES CO.
F03404	TCT mobile
F03575	Hui Zhou Gaoshengda Technology Co.
F037A1	Huike Electronics (SHENZHEN)
F037CF	Huawei Device
F03965	Samsung Electronics Co.
F03A4B	Bloombase
F03A55	Omega Elektronik AS
F03D03	TECNO MOBILE
F03D29	Actility
F03E05	Murata Manufacturing
F03E90	Ruckus Wireless
F03EBF	GOGORO TAIWAN
F03F03	Private
F03F95	HUAWEI TECHNOLOGIES CO.
F03FF8	R L Drake
F0407B	Fiberhome Telecommunication Technologies Co.
F040AF	IEEE Registration Authority
F040EC	LOOPDESIGNLAB PTE.
F041C6	Heat Tech Company
F041C8	IEEE Registration Authority
F0421C	Intel Corporate
F042F5	Huawei Device
F04335	DVN(Shanghai)
F04347	HUAWEI TECHNOLOGIES CO.
F044D3	Silicon Laboratories
F045DA	Texas Instruments
F0463B	Comcast Cable
F04A02	Cisco Systems
F04A2B	PYRAMID Computer
F04A3D	Bosch Thermotechnik
F04B3A	Juniper Networks
F04B6A	Scientific Production Association Siberian Arsen
F04B8A	Vantiva USA
F04BF2	JTECH Communications
F04CD5	Maxlinear
F04DA2	Dell
F04DD4	Sagemcom Broadband SAS
F04EA4	HP
F04F7C	Amazon Technologies
F04FE0	Vizio
F05136	TCT mobile
F051EA	Fitbit
F05494	Honeywell Connected Building
F05501	Huawei Device
F05582	Arashi Vision
F0578D	JetHome
F057A6	Intel Corporate
F05849	CareView Communications
F05A09	Samsung Electronics Co.
F05B7B	Samsung Electronics Co.
F05C0E	Huawei Device
F05C19	Hewlett Packard Enterprise
F05C77	Google
F05CD5	Apple
F05D89	Dycon
F05DC8	Duracell Powermat
F05ECD	Texas Instruments
F05F5A	Getriebebau NORD GmbH and Co. KG
F06130	Advantage Pharmacy Services
F061C0	Hewlett Packard Enterprise
F061F3	Comcast Cable
F0620D	Shenzhen Egreat Tech Corp.
